building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
622,0,2016-02-14 09:00:00,231.775,4,0,123612,1961.0,7.0,10.6,2.0,8.3,0.0,1025.8,0.0,0.0
632,0,2016-02-14 09:00:00,51.25,4,0,41297,1959.0,6.0,10.6,2.0,8.3,0.0,1025.8,0.0,0.0
653,0,2016-02-14 09:00:00,688.013,4,0,420885,1930.0,8.0,10.6,2.0,8.3,0.0,1025.8,0.0,0.0
576,0,2016-02-16 16:00:00,194.5,4,0,86465,2014.0,7.0,14.4,2.0,10.6,0.0,1015.2,160.0,2.1
586,0,2016-02-16 16:00:00,216.9,4,9,166514,1917.0,5.0,14.4,2.0,10.6,0.0,1015.2,160.0,2.1
610,0,2016-02-16 16:00:00,56.25,4,1,30160,1958.0,4.0,14.4,2.0,10.6,0.0,1015.2,160.0,2.1
655,0,2016-02-16 16:00:00,155.976,4,0,222434,1964.0,11.0,14.4,2.0,10.6,0.0,1015.2,160.0,2.1
623,0,2016-02-16 16:00:00,40.25,4,0,49388,1931.0,6.0,14.4,2.0,10.6,0.0,1015.2,160.0,2.1
598,0,2016-02-20 07:00:00,39.27,4,9,68701,1930.0,4.0,11.1,4.0,8.3,0.0,1024.0,0.0,0.0
622,0,2016-02-20 07:00:00,158.175,4,0,123612,1961.0,7.0,11.1,4.0,8.3,0.0,1024.0,0.0,0.0
653,0,2016-02-20 07:00:00,647.286,4,0,420885,1930.0,8.0,11.1,4.0,8.3,0.0,1024.0,0.0,0.0
576,0,2016-02-21 05:00:00,121.0,4,0,86465,2014.0,7.0,12.2,0.0,5.6,0.0,1022.4,0.0,0.0
587,0,2016-02-21 05:00:00,87.5,4,13,53234,1942.0,5.0,12.2,0.0,5.6,0.0,1022.4,0.0,0.0
599,0,2016-02-21 05:00:00,72.0,4,0,25996,1954.0,4.0,12.2,0.0,5.6,0.0,1022.4,0.0,0.0
611,0,2016-02-21 05:00:00,468.875,4,0,128126,1966.0,7.0,12.2,0.0,5.6,0.0,1022.4,0.0,0.0
623,0,2016-02-21 05:00:00,20.0,4,0,49388,1931.0,6.0,12.2,0.0,5.6,0.0,1022.4,0.0,0.0
633,0,2016-02-21 05:00:00,28.322,4,8,98539,1989.0,2.0,12.2,0.0,5.6,0.0,1022.4,0.0,0.0
654,0,2016-02-21 05:00:00,51.449,4,0,43910,1912.0,5.0,12.2,0.0,5.6,0.0,1022.4,0.0,0.0
576,0,2016-02-21 08:00:00,119.75,4,0,86465,2014.0,7.0,9.4,4.0,5.0,0.0,1023.3,320.0,2.6
586,0,2016-02-21 08:00:00,34.375,4,9,166514,1917.0,5.0,9.4,4.0,5.0,0.0,1023.3,320.0,2.6
598,0,2016-02-21 08:00:00,38.8425,4,9,68701,1930.0,4.0,9.4,4.0,5.0,0.0,1023.3,320.0,2.6
610,0,2016-02-21 08:00:00,38.0,4,1,30160,1958.0,4.0,9.4,4.0,5.0,0.0,1023.3,320.0,2.6
632,0,2016-02-21 08:00:00,51.5,4,0,41297,1959.0,6.0,9.4,4.0,5.0,0.0,1023.3,320.0,2.6
653,0,2016-02-21 08:00:00,654.518,4,0,420885,1930.0,8.0,9.4,4.0,5.0,0.0,1023.3,320.0,2.6
586,0,2016-02-22 03:00:00,45.65,4,9,166514,1917.0,5.0,13.3,4.0,8.3,0.0,1024.8,290.0,3.6
598,0,2016-02-22 03:00:00,42.62,4,9,68701,1930.0,4.0,13.3,4.0,8.3,0.0,1024.8,290.0,3.6
653,0,2016-02-22 03:00:00,603.0840000000001,4,0,420885,1930.0,8.0,13.3,4.0,8.3,0.0,1024.8,290.0,3.6
576,0,2016-02-22 13:00:00,180.5,4,0,86465,2014.0,7.0,7.2,4.0,5.0,0.0,1024.0,20.0,2.6
586,0,2016-02-22 13:00:00,214.375,4,9,166514,1917.0,5.0,7.2,4.0,5.0,0.0,1024.0,20.0,2.6
598,0,2016-02-22 13:00:00,78.5875,4,9,68701,1930.0,4.0,7.2,4.0,5.0,0.0,1024.0,20.0,2.6
611,0,2016-02-22 13:00:00,628.1,4,0,128126,1966.0,7.0,7.2,4.0,5.0,0.0,1024.0,20.0,2.6
643,0,2016-02-22 13:00:00,139.534,4,0,110919,1941.0,6.0,7.2,4.0,5.0,0.0,1024.0,20.0,2.6
576,0,2016-02-22 19:00:00,149.25,4,0,86465,2014.0,7.0,15.0,4.0,8.9,0.0,1024.4,260.0,3.1
586,0,2016-02-22 19:00:00,150.7,4,9,166514,1917.0,5.0,15.0,4.0,8.9,0.0,1024.4,260.0,3.1
598,0,2016-02-22 19:00:00,51.045,4,9,68701,1930.0,4.0,15.0,4.0,8.9,0.0,1024.4,260.0,3.1
610,0,2016-02-22 19:00:00,45.25,4,1,30160,1958.0,4.0,15.0,4.0,8.9,0.0,1024.4,260.0,3.1
622,0,2016-02-22 19:00:00,226.0,4,0,123612,1961.0,7.0,15.0,4.0,8.9,0.0,1024.4,260.0,3.1
632,0,2016-02-22 19:00:00,61.75,4,0,41297,1959.0,6.0,15.0,4.0,8.9,0.0,1024.4,260.0,3.1
653,0,2016-02-22 19:00:00,1195.75,4,0,420885,1930.0,8.0,15.0,4.0,8.9,0.0,1024.4,260.0,3.1
644,0,2016-02-24 11:00:00,252.232,4,1,261091,1923.0,3.0,10.0,2.0,3.9,0.0,1019.0,30.0,2.1
655,0,2016-02-24 11:00:00,198.215,4,0,222434,1964.0,11.0,10.0,2.0,3.9,0.0,1019.0,30.0,2.1
587,0,2016-02-24 11:00:00,99.0,4,13,53234,1942.0,5.0,10.0,2.0,3.9,0.0,1019.0,30.0,2.1
611,0,2016-02-24 11:00:00,558.425,4,0,128126,1966.0,7.0,10.0,2.0,3.9,0.0,1019.0,30.0,2.1
633,0,2016-02-24 11:00:00,28.808000000000003,4,8,98539,1989.0,2.0,10.0,2.0,3.9,0.0,1019.0,30.0,2.1
576,0,2016-02-25 21:00:00,130.5,4,0,86465,2014.0,7.0,17.8,4.0,8.9,0.0,1020.3,260.0,2.6
586,0,2016-02-25 21:00:00,46.025,4,9,166514,1917.0,5.0,17.8,4.0,8.9,0.0,1020.3,260.0,2.6
598,0,2016-02-25 21:00:00,47.0475,4,9,68701,1930.0,4.0,17.8,4.0,8.9,0.0,1020.3,260.0,2.6
610,0,2016-02-25 21:00:00,76.75,4,1,30160,1958.0,4.0,17.8,4.0,8.9,0.0,1020.3,260.0,2.6
622,0,2016-02-25 21:00:00,187.55,4,0,123612,1961.0,7.0,17.8,4.0,8.9,0.0,1020.3,260.0,2.6
632,0,2016-02-25 21:00:00,56.75,4,0,41297,1959.0,6.0,17.8,4.0,8.9,0.0,1020.3,260.0,2.6
653,0,2016-02-25 21:00:00,973.314,4,0,420885,1930.0,8.0,17.8,4.0,8.9,0.0,1020.3,260.0,2.6
576,0,2016-02-26 03:00:00,122.75,4,0,86465,2014.0,7.0,17.8,2.0,10.0,0.0,1018.4,310.0,2.1
586,0,2016-02-26 03:00:00,52.15,4,9,166514,1917.0,5.0,17.8,2.0,10.0,0.0,1018.4,310.0,2.1
598,0,2016-02-26 03:00:00,43.5925,4,9,68701,1930.0,4.0,17.8,2.0,10.0,0.0,1018.4,310.0,2.1
622,0,2016-02-26 03:00:00,162.225,4,0,123612,1961.0,7.0,17.8,2.0,10.0,0.0,1018.4,310.0,2.1
632,0,2016-02-26 03:00:00,52.75,4,0,41297,1959.0,6.0,17.8,2.0,10.0,0.0,1018.4,310.0,2.1
653,0,2016-02-26 03:00:00,622.821,4,0,420885,1930.0,8.0,17.8,2.0,10.0,0.0,1018.4,310.0,2.1
576,0,2016-02-28 01:00:00,121.25,4,0,86465,2014.0,7.0,18.3,4.0,8.9,0.0,1020.4,290.0,5.1
598,0,2016-02-28 01:00:00,45.2475,4,9,68701,1930.0,4.0,18.3,4.0,8.9,0.0,1020.4,290.0,5.1
610,0,2016-02-28 01:00:00,37.25,4,1,30160,1958.0,4.0,18.3,4.0,8.9,0.0,1020.4,290.0,5.1
622,0,2016-02-28 01:00:00,166.5,4,0,123612,1961.0,7.0,18.3,4.0,8.9,0.0,1020.4,290.0,5.1
653,0,2016-02-28 01:00:00,620.349,4,0,420885,1930.0,8.0,18.3,4.0,8.9,0.0,1020.4,290.0,5.1
576,0,2016-02-29 12:00:00,163.25,4,0,86465,2014.0,7.0,10.6,9.0,9.4,0.0,1021.3,40.0,2.1
587,0,2016-02-29 12:00:00,108.25,4,13,53234,1942.0,5.0,10.6,9.0,9.4,0.0,1021.3,40.0,2.1
599,0,2016-02-29 12:00:00,178.0,4,0,25996,1954.0,4.0,10.6,9.0,9.4,0.0,1021.3,40.0,2.1
611,0,2016-02-29 12:00:00,565.25,4,0,128126,1966.0,7.0,10.6,9.0,9.4,0.0,1021.3,40.0,2.1
576,0,2016-02-29 20:00:00,135.75,4,0,86465,2014.0,7.0,15.6,2.0,11.7,0.0,1022.2,250.0,2.1
586,0,2016-02-29 20:00:00,135.9,4,9,166514,1917.0,5.0,15.6,2.0,11.7,0.0,1022.2,250.0,2.1
598,0,2016-02-29 20:00:00,50.795,4,9,68701,1930.0,4.0,15.6,2.0,11.7,0.0,1022.2,250.0,2.1
622,0,2016-02-29 20:00:00,248.675,4,0,123612,1961.0,7.0,15.6,2.0,11.7,0.0,1022.2,250.0,2.1
653,0,2016-02-29 20:00:00,995.5830000000001,4,0,420885,1930.0,8.0,15.6,2.0,11.7,0.0,1022.2,250.0,2.1
586,0,2016-02-29 23:00:00,50.375,4,9,166514,1917.0,5.0,21.1,4.0,10.0,0.0,1020.0,270.0,4.1
622,0,2016-02-29 23:00:00,168.825,4,0,123612,1961.0,7.0,21.1,4.0,10.0,0.0,1020.0,270.0,4.1
653,0,2016-02-29 23:00:00,910.3480000000001,4,0,420885,1930.0,8.0,21.1,4.0,10.0,0.0,1020.0,270.0,4.1
576,0,2016-03-01 07:00:00,133.0,4,0,86465,2014.0,7.0,15.0,4.0,8.9,0.0,1019.9,0.0,0.0
598,0,2016-03-01 07:00:00,48.165,4,9,68701,1930.0,4.0,15.0,4.0,8.9,0.0,1019.9,0.0,0.0
632,0,2016-03-01 07:00:00,59.25,4,0,41297,1959.0,6.0,15.0,4.0,8.9,0.0,1019.9,0.0,0.0
653,0,2016-03-01 07:00:00,710.008,4,0,420885,1930.0,8.0,15.0,4.0,8.9,0.0,1019.9,0.0,0.0
576,0,2016-03-01 21:00:00,140.25,4,0,86465,2014.0,7.0,20.0,2.0,5.6,0.0,1020.7,260.0,2.1
586,0,2016-03-01 21:00:00,47.725,4,9,166514,1917.0,5.0,20.0,2.0,5.6,0.0,1020.7,260.0,2.1
598,0,2016-03-01 21:00:00,49.745,4,9,68701,1930.0,4.0,20.0,2.0,5.6,0.0,1020.7,260.0,2.1
610,0,2016-03-01 21:00:00,43.25,4,1,30160,1958.0,4.0,20.0,2.0,5.6,0.0,1020.7,260.0,2.1
622,0,2016-03-01 21:00:00,185.6,4,0,123612,1961.0,7.0,20.0,2.0,5.6,0.0,1020.7,260.0,2.1
632,0,2016-03-01 21:00:00,58.5,4,0,41297,1959.0,6.0,20.0,2.0,5.6,0.0,1020.7,260.0,2.1
598,0,2016-03-08 09:00:00,65.66,4,9,68701,1930.0,4.0,11.1,0.0,4.4,0.0,1016.4,320.0,4.1
610,0,2016-03-08 09:00:00,51.5,4,1,30160,1958.0,4.0,11.1,0.0,4.4,0.0,1016.4,320.0,4.1
632,0,2016-03-08 09:00:00,70.5,4,0,41297,1959.0,6.0,11.1,0.0,4.4,0.0,1016.4,320.0,4.1
576,0,2016-03-08 15:00:00,157.25,4,0,86465,2014.0,7.0,6.1,4.0,3.3,0.0,1018.6,80.0,1.5
598,0,2016-03-08 15:00:00,79.9975,4,9,68701,1930.0,4.0,6.1,4.0,3.3,0.0,1018.6,80.0,1.5
622,0,2016-03-08 15:00:00,271.525,4,0,123612,1961.0,7.0,6.1,4.0,3.3,0.0,1018.6,80.0,1.5
654,0,2016-03-08 15:00:00,64.2085,4,0,43910,1912.0,5.0,6.1,4.0,3.3,0.0,1018.6,80.0,1.5
598,0,2016-03-23 10:00:00,62.96,4,9,68701,1930.0,4.0,10.6,0.0,6.1,0.0,1024.3,330.0,4.6
610,0,2016-03-23 10:00:00,66.25,4,1,30160,1958.0,4.0,10.6,0.0,6.1,0.0,1024.3,330.0,4.6
632,0,2016-03-23 10:00:00,79.0,4,0,41297,1959.0,6.0,10.6,0.0,6.1,0.0,1024.3,330.0,4.6
587,0,2016-03-23 10:00:00,111.75,4,13,53234,1942.0,5.0,10.6,0.0,6.1,0.0,1024.3,330.0,4.6
576,0,2016-03-26 05:00:00,125.75,4,0,86465,2014.0,7.0,13.3,2.0,8.9,0.0,1015.2,330.0,1.5
610,0,2016-03-26 05:00:00,36.25,4,1,30160,1958.0,4.0,13.3,2.0,8.9,0.0,1015.2,330.0,1.5
622,0,2016-03-26 05:00:00,153.45,4,0,123612,1961.0,7.0,13.3,2.0,8.9,0.0,1015.2,330.0,1.5
632,0,2016-03-26 05:00:00,50.0,4,0,41297,1959.0,6.0,13.3,2.0,8.9,0.0,1015.2,330.0,1.5
653,0,2016-03-26 05:00:00,642.33,4,0,420885,1930.0,8.0,13.3,2.0,8.9,0.0,1015.2,330.0,1.5
576,0,2016-06-26 15:00:00,149.75,4,0,86465,2014.0,7.0,17.2,2.0,11.1,0.0,1015.3,310.0,2.6
598,0,2016-06-26 15:00:00,45.9675,4,9,68701,1930.0,4.0,17.2,2.0,11.1,0.0,1015.3,310.0,2.6
622,0,2016-06-26 15:00:00,234.625,4,0,123612,1961.0,7.0,17.2,2.0,11.1,0.0,1015.3,310.0,2.6
634,0,2016-06-26 15:00:00,0.405,4,0,4000,1910.0,4.0,17.2,2.0,11.1,0.0,1015.3,310.0,2.6
644,0,2016-06-26 15:00:00,242.25599999999997,4,1,261091,1923.0,3.0,17.2,2.0,11.1,0.0,1015.3,310.0,2.6
598,0,2016-09-07 13:00:00,74.515,4,9,68701,1930.0,4.0,15.0,0.0,13.3,0.0,1011.1,0.0,0.0
622,0,2016-09-07 13:00:00,293.375,4,0,123612,1961.0,7.0,15.0,0.0,13.3,0.0,1011.1,0.0,0.0
632,0,2016-09-07 13:00:00,73.5,4,0,41297,1959.0,6.0,15.0,0.0,13.3,0.0,1011.1,0.0,0.0
653,0,2016-09-07 13:00:00,1346.68,4,0,420885,1930.0,8.0,15.0,0.0,13.3,0.0,1011.1,0.0,0.0
612,0,2016-09-07 13:00:00,113.348,4,0,77055,1917.0,4.0,15.0,0.0,13.3,0.0,1011.1,0.0,0.0
587,0,2016-09-07 13:00:00,121.0,4,13,53234,1942.0,5.0,15.0,0.0,13.3,0.0,1011.1,0.0,0.0
576,0,2016-09-10 19:00:00,161.25,4,0,86465,2014.0,7.0,18.9,2.0,13.3,0.0,1018.1,300.0,3.6
586,0,2016-09-10 19:00:00,45.0,4,9,166514,1917.0,5.0,18.9,2.0,13.3,0.0,1018.1,300.0,3.6
648,0,2016-09-10 19:00:00,1020.75,4,0,154706,2009.0,11.0,18.9,2.0,13.3,0.0,1018.1,300.0,3.6
618,0,2016-09-10 19:00:00,118.3,4,0,148032,1924.0,5.0,18.9,2.0,13.3,0.0,1018.1,300.0,3.6
566,0,2016-09-10 19:00:00,0.4656,4,0,2010,1957.0,1.0,18.9,2.0,13.3,0.0,1018.1,300.0,3.6
596,0,2016-09-10 19:00:00,9.0,4,0,18474,1923.0,4.0,18.9,2.0,13.3,0.0,1018.1,300.0,3.6
648,0,2016-09-11 20:00:00,1003.25,4,0,154706,2009.0,11.0,20.0,4.0,12.2,0.0,1018.5,290.0,6.7
566,0,2016-09-11 20:00:00,0.486,4,0,2010,1957.0,1.0,20.0,4.0,12.2,0.0,1018.5,290.0,6.7
628,0,2016-09-11 20:00:00,20.25,4,0,40706,1958.0,3.0,20.0,4.0,12.2,0.0,1018.5,290.0,6.7
596,0,2016-09-11 20:00:00,7.0,4,0,18474,1923.0,4.0,20.0,4.0,12.2,0.0,1018.5,290.0,6.7
608,0,2016-09-11 20:00:00,68.75,4,1,124197,1927.0,3.0,20.0,4.0,12.2,0.0,1018.5,290.0,6.7
586,0,2016-09-11 22:00:00,45.375,4,9,166514,1917.0,5.0,18.9,2.0,13.3,0.0,1017.1,300.0,8.2
648,0,2016-09-11 22:00:00,994.75,4,0,154706,2009.0,11.0,18.9,2.0,13.3,0.0,1017.1,300.0,8.2
618,0,2016-09-11 22:00:00,91.1,4,0,148032,1924.0,5.0,18.9,2.0,13.3,0.0,1017.1,300.0,8.2
566,0,2016-09-11 22:00:00,0.49,4,0,2010,1957.0,1.0,18.9,2.0,13.3,0.0,1017.1,300.0,8.2
638,0,2016-09-11 22:00:00,3.02,4,0,7900,1923.0,4.0,18.9,2.0,13.3,0.0,1017.1,300.0,8.2
596,0,2016-09-11 22:00:00,7.0,4,0,18474,1923.0,4.0,18.9,2.0,13.3,0.0,1017.1,300.0,8.2
576,0,2016-09-12 15:00:00,189.75,4,0,86465,2014.0,7.0,15.0,2.0,11.1,0.0,1013.1,220.0,3.6
586,0,2016-09-12 15:00:00,217.85,4,9,166514,1917.0,5.0,15.0,2.0,11.1,0.0,1013.1,220.0,3.6
618,0,2016-09-12 15:00:00,162.3,4,0,148032,1924.0,5.0,15.0,2.0,11.1,0.0,1013.1,220.0,3.6
566,0,2016-09-12 15:00:00,0.353,4,0,2010,1957.0,1.0,15.0,2.0,11.1,0.0,1013.1,220.0,3.6
628,0,2016-09-12 15:00:00,35.25,4,0,40706,1958.0,3.0,15.0,2.0,11.1,0.0,1013.1,220.0,3.6
576,0,2016-09-13 14:00:00,200.75,4,0,86465,2014.0,7.0,13.9,2.0,8.3,0.0,1011.5,120.0,4.1
586,0,2016-09-13 14:00:00,215.75,4,9,166514,1917.0,5.0,13.9,2.0,8.3,0.0,1011.5,120.0,4.1
648,0,2016-09-13 14:00:00,1150.75,4,0,154706,2009.0,11.0,13.9,2.0,8.3,0.0,1011.5,120.0,4.1
618,0,2016-09-13 14:00:00,208.5,4,0,148032,1924.0,5.0,13.9,2.0,8.3,0.0,1011.5,120.0,4.1
566,0,2016-09-13 14:00:00,0.331,4,0,2010,1957.0,1.0,13.9,2.0,8.3,0.0,1011.5,120.0,4.1
628,0,2016-09-13 14:00:00,33.25,4,0,40706,1958.0,3.0,13.9,2.0,8.3,0.0,1011.5,120.0,4.1
638,0,2016-09-13 14:00:00,6.7575,4,0,7900,1923.0,4.0,13.9,2.0,8.3,0.0,1011.5,120.0,4.1
596,0,2016-09-13 14:00:00,14.5,4,0,18474,1923.0,4.0,13.9,2.0,8.3,0.0,1011.5,120.0,4.1
607,0,2016-09-13 14:00:00,46.5,4,0,34825,1999.0,2.0,13.9,2.0,8.3,0.0,1011.5,120.0,4.1
586,0,2016-09-13 21:00:00,70.375,4,9,166514,1917.0,5.0,22.2,2.0,10.6,0.0,1013.8,160.0,6.2
627,0,2016-09-13 21:00:00,109.5,4,0,56637,1953.0,5.0,22.2,2.0,10.6,0.0,1013.8,160.0,6.2
566,0,2016-09-13 21:00:00,0.524,4,0,2010,1957.0,1.0,22.2,2.0,10.6,0.0,1013.8,160.0,6.2
617,0,2016-09-13 21:00:00,632.8530000000001,4,0,182943,1963.0,11.0,22.2,2.0,10.6,0.0,1013.8,160.0,6.2
647,0,2016-09-13 21:00:00,37.906,4,4,86959,1942.0,5.0,22.2,2.0,10.6,0.0,1013.8,160.0,6.2
607,0,2016-09-13 21:00:00,24.75,4,0,34825,1999.0,2.0,22.2,2.0,10.6,0.0,1013.8,160.0,6.2
576,0,2016-09-14 04:00:00,165.0,4,0,86465,2014.0,7.0,17.8,0.0,12.8,0.0,1015.4,290.0,2.6
586,0,2016-09-14 04:00:00,71.175,4,9,166514,1917.0,5.0,17.8,0.0,12.8,0.0,1015.4,290.0,2.6
566,0,2016-09-14 04:00:00,0.5870000000000001,4,0,2010,1957.0,1.0,17.8,0.0,12.8,0.0,1015.4,290.0,2.6
596,0,2016-09-14 04:00:00,5.0,4,0,18474,1923.0,4.0,17.8,0.0,12.8,0.0,1015.4,290.0,2.6
647,0,2016-09-14 04:00:00,24.65,4,4,86959,1942.0,5.0,17.8,0.0,12.8,0.0,1015.4,290.0,2.6
607,0,2016-09-14 04:00:00,15.25,4,0,34825,1999.0,2.0,17.8,0.0,12.8,0.0,1015.4,290.0,2.6
576,0,2016-09-14 07:00:00,170.0,4,0,86465,2014.0,7.0,17.8,0.0,12.2,0.0,1016.5,240.0,4.1
627,0,2016-09-14 07:00:00,109.25,4,0,56637,1953.0,5.0,17.8,0.0,12.2,0.0,1016.5,240.0,4.1
617,0,2016-09-14 07:00:00,630.0509999999999,4,0,182943,1963.0,11.0,17.8,0.0,12.2,0.0,1016.5,240.0,4.1
596,0,2016-09-14 07:00:00,10.75,4,0,18474,1923.0,4.0,17.8,0.0,12.2,0.0,1016.5,240.0,4.1
647,0,2016-09-14 07:00:00,28.48,4,4,86959,1942.0,5.0,17.8,0.0,12.2,0.0,1016.5,240.0,4.1
607,0,2016-09-14 07:00:00,20.5,4,0,34825,1999.0,2.0,17.8,0.0,12.2,0.0,1016.5,240.0,4.1
576,0,2016-09-14 21:00:00,162.5,4,0,86465,2014.0,7.0,23.3,0.0,10.6,0.0,1018.7,270.0,4.6
586,0,2016-09-14 21:00:00,58.925,4,9,166514,1917.0,5.0,23.3,0.0,10.6,0.0,1018.7,270.0,4.6
627,0,2016-09-14 21:00:00,109.5,4,0,56637,1953.0,5.0,23.3,0.0,10.6,0.0,1018.7,270.0,4.6
596,0,2016-09-14 21:00:00,6.25,4,0,18474,1923.0,4.0,23.3,0.0,10.6,0.0,1018.7,270.0,4.6
647,0,2016-09-14 21:00:00,57.328,4,4,86959,1942.0,5.0,23.3,0.0,10.6,0.0,1018.7,270.0,4.6
576,0,2016-09-15 00:00:00,152.5,4,0,86465,2014.0,7.0,21.7,0.0,12.2,0.0,1017.6,280.0,7.2
586,0,2016-09-15 00:00:00,55.1,4,9,166514,1917.0,5.0,21.7,0.0,12.2,0.0,1017.6,280.0,7.2
637,0,2016-09-15 00:00:00,0.13,4,0,4189,1929.0,3.0,21.7,0.0,12.2,0.0,1017.6,280.0,7.2
617,0,2016-09-15 00:00:00,596.675,4,0,182943,1963.0,11.0,21.7,0.0,12.2,0.0,1017.6,280.0,7.2
607,0,2016-09-15 00:00:00,14.75,4,0,34825,1999.0,2.0,21.7,0.0,12.2,0.0,1017.6,280.0,7.2
576,0,2016-09-16 18:00:00,155.5,4,0,86465,2014.0,7.0,16.1,2.0,11.7,0.0,1016.2,240.0,3.1
627,0,2016-09-16 18:00:00,126.25,4,0,56637,1953.0,5.0,16.1,2.0,11.7,0.0,1016.2,240.0,3.1
637,0,2016-09-16 18:00:00,0.175,4,0,4189,1929.0,3.0,16.1,2.0,11.7,0.0,1016.2,240.0,3.1
617,0,2016-09-16 18:00:00,633.059,4,0,182943,1963.0,11.0,16.1,2.0,11.7,0.0,1016.2,240.0,3.1
647,0,2016-09-16 18:00:00,28.52,4,4,86959,1942.0,5.0,16.1,2.0,11.7,0.0,1016.2,240.0,3.1
607,0,2016-09-16 18:00:00,25.0,4,0,34825,1999.0,2.0,16.1,2.0,11.7,0.0,1016.2,240.0,3.1
586,0,2016-09-18 00:00:00,48.575,4,9,166514,1917.0,5.0,21.7,2.0,13.3,0.0,1014.2,300.0,6.7
566,0,2016-09-18 00:00:00,0.5489999999999999,4,0,2010,1957.0,1.0,21.7,2.0,13.3,0.0,1014.2,300.0,6.7
596,0,2016-09-18 00:00:00,7.25,4,0,18474,1923.0,4.0,21.7,2.0,13.3,0.0,1014.2,300.0,6.7
607,0,2016-09-18 00:00:00,14.25,4,0,34825,1999.0,2.0,21.7,2.0,13.3,0.0,1014.2,300.0,6.7
576,0,2016-09-18 08:00:00,135.0,4,0,86465,2014.0,7.0,15.0,0.0,13.3,0.0,1014.0,320.0,1.5
586,0,2016-09-18 08:00:00,51.5941,4,9,166514,1917.0,5.0,15.0,0.0,13.3,0.0,1014.0,320.0,1.5
627,0,2016-09-18 08:00:00,108.6,4,0,56637,1953.0,5.0,15.0,0.0,13.3,0.0,1014.0,320.0,1.5
566,0,2016-09-18 08:00:00,0.325,4,0,2010,1957.0,1.0,15.0,0.0,13.3,0.0,1014.0,320.0,1.5
647,0,2016-09-18 08:00:00,27.796,4,4,86959,1942.0,5.0,15.0,0.0,13.3,0.0,1014.0,320.0,1.5
607,0,2016-09-18 08:00:00,17.0,4,0,34825,1999.0,2.0,15.0,0.0,13.3,0.0,1014.0,320.0,1.5
586,0,2016-09-21 22:00:00,54.2,4,9,166514,1917.0,5.0,19.4,2.0,12.2,0.0,1014.4,270.0,8.8
637,0,2016-09-21 22:00:00,0.1825,4,0,4189,1929.0,3.0,19.4,2.0,12.2,0.0,1014.4,270.0,8.8
617,0,2016-09-21 22:00:00,595.153,4,0,182943,1963.0,11.0,19.4,2.0,12.2,0.0,1014.4,270.0,8.8
596,0,2016-09-21 22:00:00,7.75,4,0,18474,1923.0,4.0,19.4,2.0,12.2,0.0,1014.4,270.0,8.8
647,0,2016-09-21 22:00:00,43.458,4,4,86959,1942.0,5.0,19.4,2.0,12.2,0.0,1014.4,270.0,8.8
607,0,2016-09-21 22:00:00,19.0,4,0,34825,1999.0,2.0,19.4,2.0,12.2,0.0,1014.4,270.0,8.8
576,0,2016-09-22 04:00:00,174.0,4,0,86465,2014.0,7.0,16.1,2.0,11.1,0.0,1013.7,280.0,10.3
586,0,2016-09-22 04:00:00,63.625,4,9,166514,1917.0,5.0,16.1,2.0,11.1,0.0,1013.7,280.0,10.3
627,0,2016-09-22 04:00:00,110.25,4,0,56637,1953.0,5.0,16.1,2.0,11.1,0.0,1013.7,280.0,10.3
637,0,2016-09-22 04:00:00,0.1725,4,0,4189,1929.0,3.0,16.1,2.0,11.1,0.0,1013.7,280.0,10.3
566,0,2016-09-22 04:00:00,0.528,4,0,2010,1957.0,1.0,16.1,2.0,11.1,0.0,1013.7,280.0,10.3
596,0,2016-09-22 04:00:00,6.0,4,0,18474,1923.0,4.0,16.1,2.0,11.1,0.0,1013.7,280.0,10.3
647,0,2016-09-22 04:00:00,25.088,4,4,86959,1942.0,5.0,16.1,2.0,11.1,0.0,1013.7,280.0,10.3
607,0,2016-09-22 04:00:00,14.0,4,0,34825,1999.0,2.0,16.1,2.0,11.1,0.0,1013.7,280.0,10.3
586,0,2016-09-22 05:00:00,58.2,4,9,166514,1917.0,5.0,15.6,2.0,11.1,0.0,1014.0,280.0,8.8
627,0,2016-09-22 05:00:00,106.25,4,0,56637,1953.0,5.0,15.6,2.0,11.1,0.0,1014.0,280.0,8.8
637,0,2016-09-22 05:00:00,0.175,4,0,4189,1929.0,3.0,15.6,2.0,11.1,0.0,1014.0,280.0,8.8
566,0,2016-09-22 05:00:00,0.491,4,0,2010,1957.0,1.0,15.6,2.0,11.1,0.0,1014.0,280.0,8.8
617,0,2016-09-22 05:00:00,569.35,4,0,182943,1963.0,11.0,15.6,2.0,11.1,0.0,1014.0,280.0,8.8
596,0,2016-09-22 05:00:00,5.75,4,0,18474,1923.0,4.0,15.6,2.0,11.1,0.0,1014.0,280.0,8.8
647,0,2016-09-22 05:00:00,25.238000000000003,4,4,86959,1942.0,5.0,15.6,2.0,11.1,0.0,1014.0,280.0,8.8
607,0,2016-09-22 05:00:00,14.75,4,0,34825,1999.0,2.0,15.6,2.0,11.1,0.0,1014.0,280.0,8.8
586,0,2016-09-22 06:00:00,55.55,4,9,166514,1917.0,5.0,15.6,2.0,11.1,0.0,1014.3,280.0,8.8
